ID,Type,Spine,Title (Data retrieved 2019-06-21),Year,Country,Duration,Created,Expiring,Director,URL,Description,Not in Region
514496,,,Penelope Spheeris at Sundance,,,0:06:12,2019-05-31,2019-12-01,,https://www.criterionchannel.com/the-decline-of-western-civilization-1/videos/penelope-spheeris-at-sundance,The following interview with director Penelope Spheeris on THE DECLINE OF WESTERN CIVILIZATION III was recorded at the 1998 Sundance Film Festival. /  / ,
513600,supplement,,American Ending,,,0:02:50,2019-05-30,2019-12-01,,https://www.criterionchannel.com/kind-hearts-and-coronets/videos/american-ending,"According to Ealing Studios scholar George Perry, the final shot of KIND HEARTS AND CORONETS was changed for its American release, to comply with the Production Code requirement that “crime must not be seen to pay.""",
463957,feature,385,Army of Shadows,1969,France,2:25:07,2019-03-27,2020-04-01,Jean-Pierre Melville,https://www.criterionchannel.com/army-of-shadows/videos/army-of-shadows,"Directed by Jean-Pierre Melville • 1969 • France /  / Starring Lino Ventura, Paul Meurisse, Simone Signoret /  /  /  / This masterpiece by Jean-Pierre Melville about the French Resistance went unreleased in the United States for thirty-seven years, until its triumphant theatrical debut in 2006. Atmospheric and gripping, ARMY OF SHADOWS is Melville’s most personal film, featuring Lino Ventura, Paul Meurisse, Jean-Pierre Cassel, and the incomparable Simone Signoret as intrepid underground fighters who must grapple with their conception of honor in their battle against Hitler’s regime.",
463966,supplement,,The Resistance: LE JOURNAL DE LA RÉSISTANCE,,,0:34:20,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/the-resistance-le-journal-de-la-resistance,"Shot primarily by twelve French cameramen (led by filmmakers Jean Painlevé and Jean Grémillon), in August 1944, the 33-minute LE JOURNAL DE LA RÉSISTANCE captures the final French insurrection in German-occupied Paris, the surrender of the Germans, and the mass celebration in the streets. The film is narrated by Noël Coward.",
463964,supplement,,“L'invité du dimanche”: Jean-Pierre Melville,,,0:30:27,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/l-invite-du-dimanche-jean-pierre-melville,"In March 1969, the French television program “L’invité du dimanche” dedicated an episode to Jean-Pierre Melville. This selection of excerpts from the show, hosted by François Chalais and Jacques Chancel and directed by Robert Crible, includes interviews with Melville and the film’s cast and crew as well as on-set footage from the film’s production.",
463965,supplement,,Melville et “L’armée des ombres”,,,0:27:41,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/melville-et-l-armee-des-ombres,"In this documentary, produced by Philippe Quinconneau for StudioCanal, editor Françoise Bonnot, actor Jean-Pierre Cassel, composer Éric Demarsan, writer and filmmaker Philippe Labro, cinematographer Pierre Lhomme, and filmmaker Bertrand Tavernier share insights and anecdotes about director Jean-Pierre Melville and ARMY OF SHADOWS.",
463968,supplement,,The Resistance: “Ouvrez les guillemets”,,,0:23:32,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/the-resistance-ouvrez-les-guillemets,"In these excerpts from an April 1973 episode of the French television series “Ouvrez les guillemets,” directed by Claude Barma, several former members of the French Resistance discuss their clandestine activities and their collaboration with General Charles de Gaulle and the British government in order to liberate France.",
463961,supplement,,Pierre Lhomme: Revisiting a Masterpiece,,,0:14:09,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/pierre-lhomme-revisiting-a-masterpiece,"This interview with ARMY OF SHADOWS director of photography Pierre Lhomme, who supervised the film’s restoration, was recorded in 2006, on the occasion of the U.S. premiere of the film.",
463963,supplement,,Françoise Bonnot: Editing with Melville,,,0:11:01,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/francoise-bonnot-editing-with-melville,"Academy Award–winning editor Françoise Bonnot (Z, MISSING) recalls her familial friendship with Jean-Pierre Melville and their work together on ARMY OF SHADOWS in this interview, recorded in 2006.",
463962,supplement,,ARMY OF SHADOWS: Restoration Demonstration,,,0:07:21,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/army-of-shadows-restoration-demonstration,"The following is a restoration demonstration created in 2006 by ARMY OF SHADOWS director of photography Pierre Lhomme, along with a gallery of color tests from the film’s production, used later during the restoration process.",
463967,supplement,,The Resistance: Simone Signoret and Lucie Aubrac,,,0:05:34,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/the-resistance-simone-signoret-and-lucie-aubrac,"Lucie Aubrac, well known for her bravery and leadership as a member of the French Resistance, was a key inspiration for the character of Mathilde, brought to life in ARMY OF SHADOWS by Simone Signoret. In these excerpts from filmmaker Pierre Beuchot’s 1984 LIBÉRATION, LIBÉRATION: LE CINÉMA DE L’OMBRE, Signoret and Aubrac reflect on the film.",
463960,supplement,,"Jean-Pierre Melville, Filmmaker",,,0:04:31,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/jean-pierre-melville-filmmaker,This short television news segment from 1968 reports on director Jean-Pierre Melville’s production ARMY OF SHADOWS. It was produced for the show “Chroniques de France.”,
463956,trailer,,Army of Shadows - Trailer,,France,0:03:04,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/army-of-shadows-trailer,"Directed by Jean-Pierre Melville • 1969 • France /  / Starring Lino Ventura, Paul Meurisse, Simone Signoret /  /  /  / This masterpiece by Jean-Pierre Melville about the French Resistance went unreleased in the United States for thirty-seven years, until its triumphant theatrical debut in 2006. Atmospheric and gripping, ARMY OF SHADOWS is Melville’s most personal film, featuring Lino Ventura, Paul Meurisse, Jean-Pierre Cassel, and the incomparable Simone Signoret as intrepid underground fighters who must grapple with their conception of honor in their battle against Hitler’s regime.",
463969,supplement,,U.S. Theatrical Trailer,,,0:01:53,2019-03-27,2020-04-01,,https://www.criterionchannel.com/army-of-shadows/videos/u-s-theatrical-trailer-3,,
464989,feature,,16 Days of Glory,1986,United States,4:44:42,2019-03-28,,Bud Greenspan,https://www.criterionchannel.com/olympic-glory/season:1/videos/16-days-of-glory,"Directed by Bud Greenspan • 1986 • United States /  / Director Bud Greenspan, whose career covering sporting events had begun some twenty years earlier, seized the opportunity to helm the official film of the 1984 Los Angeles Olympics with such gusto that he would become the IOC's go-to person for Olympic movies. And this 284-minute record of the 1984 Games set the tone for his nine Olympic films to come. 16 DAYS OF GLORY is audacious and fresh and springs from a fascination with the energy and ambition that drive the finest athletes.",CA
464959,,,The IX Olympiad in Amsterdam,1928,,4:11:16,2019-03-28,,,https://www.criterionchannel.com/olympic-glory/season:1/videos/the-ix-olympiad-in-amsterdam,"1928 • Italy /  / Made by Istituto Luce, the Italian film company controlled by Benito Mussolini since 1925, THE IX OLYMPIAD IN AMSTERDAM may, understandably, highlight Italian participants, but it is the first Olympic documentary that describes the techniques of certain events with useful particulars",CA
462523,feature,804,A Brighter Summer Day,1991,Taiwan,3:56:35,2019-03-27,,Edward Yang,https://www.criterionchannel.com/dire-straits/season:1/videos/a-brighter-summer-day,"Directed by Edward Yang • 1991 • Taiwan /  / Starring Chang Chen, Lisa Yang /  /  /  / Among the most praised and sought-after titles in all contemporary film, this singular masterpiece of Taiwanese cinema, directed by Edward Yang, finally comes to home video in the United States. Set in the early sixties in Taiwan, A BRIGHTER SUMMER DAY is based on the true story of a crime that rocked the nation. A film of both sprawling scope and tender intimacy, this novelistic, patiently observed epic centers on the gradual, inexorable fall of a young teenager (Chen Chang, in his first role) from innocence to juvenile delinquency, and is set against a simmering backdrop of restless youth, rock and roll, and political turmoil. /  /  /  / Restored in 2009 by the Cineteca di Bologna/L’Immagine Ritrovata laboratory, in association with The Film Foundation’s World Cinema Project, the Central Motion Picture Corporation, and the Edward Yang Estate. Scan performed at Digimax laboratories in Taipei. Restoration funded by Armani, Cartier, Qatar Airways, and Qatar Museum Authority.",
463710,supplement,,A BRIGHTER SUMMER DAY Commentary,,,3:56:35,2019-03-27,,,https://www.criterionchannel.com/a-brighter-summer-day/videos/a-brighter-summer-day-commentary,"Recorded in 2014, this audio commentary features film critic Tony Rayns.",
464995,feature,,Lillehammer ’94: 16 Days of Glory,1994,United States,3:29:30,2019-03-28,,Bud Greenspan,https://www.criterionchannel.com/lillehammer-94-16-days-of-glory/videos/lillehammer-94-16-days-of-glory,"Directed by Bud Greenspan • 1994 • United States /  / Since television coverage of the Olympic Games had almost reached saturation point, Bud Greenspan made LILLEHAMMER '94: 16 DAYS OF GLORY to dwell more exclusively on personalities and champions rather than events.",CA
463058,supplement,,SEVEN SAMURAI Commentary 1,,,3:27:01,2019-03-27,,,https://www.criterionchannel.com/seven-samurai/videos/seven-samurai-commentary-1,"This commentary features the renowned scholars and critics David Desser, Joan Mellen, Stephen Prince, Tony Rayns, and Donald Richie discussing SEVEN SAMURAI’s signature style, historical importance, and ongoing influence. They were recorded individually in 2005 and 2006.",
465645,feature,2,Seven Samurai,1954,Japan,3:27:01,2019-03-28,,Akira Kurosawa,https://www.criterionchannel.com/seven-samurai/videos/seven-samurai,"Directed by Akira Kurosawa • 1954 • Japan /  /  /  / One of the most thrilling movie epics of all time, Seven Samurai (Shichinin no samurai) tells the story of a sixteenth-century village whose desperate inhabitants hire the eponymous warriors to protect them from invading bandits. This three-hour ride from Akira Kurosawa, featuring legendary actors Toshiro Mifune and Takashi Shimura, seamlessly weaves philosophy and entertainment, delicate human emotions and relentless action, into a rich, evocative, and unforgettable tale of courage and hope.",
